Date,F,HMC,TM,TTM,PAG,GM,OSK,FCAU
2016-01-21,12.010000228881836,27.6200008392334,111.0999984741211,24.459999084472656,32.7599983215332,29.549999237060547,32.790000915527344,7.099999904632568
2016-01-22,12.140000343322754,28.719999313354492,115.94999694824219,25.1200008392334,33.40999984741211,29.280000686645508,33.66999816894531,7.289999961853027
2016-01-25,11.979999542236328,27.8799991607666,113.41000366210938,24.489999771118164,32.849998474121094,29.229999542236328,32.790000915527344,7.099999904632568
2016-01-26,12.260000228881836,27.8700008392334,114.3499984741211,25.219999313354492,33.15999984741211,29.649999618530273,34.59000015258789,7.610000133514404
2016-01-27,11.850000381469727,27.600000381469727,115.31999969482422,24.729999542236328,31.93000030517578,29.209999084472656,33.72999954223633,7.449999809265137
2016-01-28,11.710000038146973,27.350000381469727,116.12000274658203,23.979999542236328,30.510000228881836,29.020000457763672,31.229999542236328,7.099999904632568
2016-01-29,11.9399995803833,27.020000457763672,120.02999877929688,24.979999542236328,31.3700008392334,29.639999389648438,32.93000030517578,7.039999961853027
2016-02-01,12.069999694824219,27.729999542236328,120.4000015258789,25.5,31.889999389648438,30.110000610351562,31.469999313354492,7.010000228881836
2016-02-02,11.510000228881836,27.6299991607666,119.0,24.149999618530273,30.420000076293945,29.649999618530273,30.68000030517578,6.71999979019165
2016-02-03,11.460000038146973,26.639999389648438,114.98999786376953,24.219999313354492,29.959999084472656,28.920000076293945,31.829999923706055,6.670000076293945
2016-02-04,11.529999732971191,26.739999771118164,114.29000091552734,24.690000534057617,31.469999313354492,28.639999389648438,32.880001068115234,6.650000095367432
2016-02-05,11.449999809265137,26.010000228881836,110.38999938964844,24.6200008392334,31.059999465942383,28.540000915527344,33.41999816894531,6.579999923706055
2016-02-08,11.59000015258789,25.850000381469727,109.12999725341797,23.790000915527344,30.09000015258789,28.68000030517578,31.709999084472656,6.079999923706055
2016-02-09,11.350000381469727,25.31999969482422,106.83999633789062,22.959999084472656,30.270000457763672,27.8700008392334,31.049999237060547,5.880000114440918
2016-02-10,11.34000015258789,25.329999923706055,106.7699966430664,22.40999984741211,31.110000610351562,27.709999084472656,31.309999465942383,6.179999828338623
2016-02-11,11.170000076293945,24.850000381469727,105.08000183105469,20.559999465942383,31.360000610351562,26.899999618530273,30.329999923706055,5.989999771118164
2016-02-12,11.550000190734863,25.139999389648438,105.26000213623047,21.540000915527344,31.389999389648438,27.709999084472656,32.0099983215332,6.110000133514404
2016-02-16,11.869999885559082,25.93000030517578,108.20999908447266,22.1299991607666,33.290000915527344,28.579999923706055,33.47999954223633,6.300000190734863
2016-02-17,12.270000457763672,26.239999771118164,108.12999725341797,22.959999084472656,34.25,29.270000457763672,34.2599983215332,6.550000190734863
2016-02-18,12.260000228881836,26.25,107.44999694824219,23.09000015258789,34.630001068115234,29.030000686645508,34.650001525878906,6.440000057220459
2016-02-19,12.100000381469727,25.93000030517578,105.30999755859375,23.18000030517578,33.959999084472656,28.780000686645508,34.27000045776367,6.329999923706055
2016-02-22,12.5600004196167,26.110000610351562,106.69000244140625,23.959999084472656,34.83000183105469,29.6299991607666,34.95000076293945,6.53000020980835
2016-02-23,12.420000076293945,25.610000610351562,105.62000274658203,23.040000915527344,36.11000061035156,29.3799991607666,33.709999084472656,6.309999942779541
2016-02-24,12.079999923706055,25.5,104.58999633789062,23.06999969482422,37.06999969482422,28.84000015258789,33.779998779296875,6.210000038146973
2016-02-25,12.390000343322754,25.639999389648438,105.56999969482422,22.290000915527344,37.349998474121094,29.5,33.709999084472656,6.400000095367432
2016-02-26,12.470000267028809,26.079999923706055,105.13999938964844,22.350000381469727,37.70000076293945,29.6299991607666,33.7400016784668,6.699999809265137
2016-02-29,12.510000228881836,25.709999084472656,104.0999984741211,22.229999542236328,37.720001220703125,29.440000534057617,34.5,6.849999904632568
2016-03-01,13.09000015258789,26.709999084472656,106.41000366210938,23.729999542236328,38.130001068115234,30.010000228881836,35.220001220703125,7.340000152587891
2016-03-02,13.220000267028809,27.110000610351562,106.98999786376953,23.829999923706055,38.189998626708984,30.149999618530273,35.34000015258789,7.46999979019165
2016-03-03,13.539999961853027,27.770000457763672,108.56999969482422,25.709999084472656,39.75,31.06999969482422,36.52000045776367,7.679999828338623
2016-03-04,13.59000015258789,28.030000686645508,109.55000305175781,25.760000228881836,39.22999954223633,31.3700008392334,37.2400016784668,7.739999771118164
2016-03-07,13.619999885559082,27.8700008392334,107.91000366210938,26.190000534057617,40.02000045776367,31.59000015258789,38.16999816894531,7.670000076293945
2016-03-08,13.229999542236328,27.549999237060547,105.81999969482422,25.18000030517578,38.529998779296875,30.68000030517578,36.900001525878906,7.309999942779541
2016-03-09,13.1899995803833,27.649999618530273,106.25,25.780000686645508,39.060001373291016,30.540000915527344,36.77000045776367,7.400000095367432
2016-03-10,13.149999618530273,27.639999389648438,107.08000183105469,25.760000228881836,39.279998779296875,30.81999969482422,36.59000015258789,7.269999980926514
2016-03-11,13.289999961853027,28.229999542236328,109.26000213623047,26.860000610351562,40.77000045776367,31.260000228881836,37.11000061035156,7.599999904632568
2016-03-14,13.270000457763672,27.940000534057617,108.94999694824219,27.170000076293945,39.849998474121094,31.18000030517578,37.22999954223633,7.769999980926514
2016-03-15,13.229999542236328,27.639999389648438,107.22000122070312,26.459999084472656,37.97999954223633,31.049999237060547,37.560001373291016,7.599999904632568
2016-03-16,13.5,27.40999984741211,107.54000091552734,27.040000915527344,37.869998931884766,31.690000534057617,38.68000030517578,7.829999923706055
2016-03-17,13.470000267028809,27.68000030517578,107.93000030517578,27.1299991607666,38.45000076293945,31.959999084472656,39.369998931884766,7.829999923706055
2016-03-18,13.640000343322754,27.579999923706055,106.5999984741211,27.6200008392334,39.34000015258789,31.959999084472656,40.599998474121094,8.069999694824219
2016-03-21,13.65999984741211,27.68000030517578,107.13999938964844,28.079999923706055,39.5,32.08000183105469,40.290000915527344,7.989999771118164
2016-03-22,13.59000015258789,27.59000015258789,108.5999984741211,28.079999923706055,38.88999938964844,31.899999618530273,40.189998626708984,7.980000019073486
2016-03-23,13.260000228881836,27.040000915527344,108.0999984741211,27.520000457763672,38.11000061035156,31.309999465942383,39.09000015258789,7.769999980926514
2016-03-24,13.0600004196167,26.690000534057617,106.31999969482422,27.59000015258789,38.380001068115234,30.959999084472656,40.31999969482422,7.619999885559082
2016-03-28,13.09000015258789,27.1200008392334,108.69000244140625,27.309999465942383,38.119998931884766,31.020000457763672,40.470001220703125,7.659999847412109
2016-03-29,13.199999809265137,27.3799991607666,108.3499984741211,28.670000076293945,38.849998474121094,31.190000534057617,41.04999923706055,7.820000171661377
2016-03-30,13.350000381469727,26.950000762939453,107.5999984741211,29.030000686645508,39.29999923706055,30.989999771118164,40.849998474121094,8.149999618530273
2016-03-31,13.5,27.34000015258789,106.31999969482422,29.049999237060547,37.900001525878906,31.43000030517578,40.869998931884766,8.0600004196167
2016-04-01,13.100000381469727,26.290000915527344,103.54000091552734,28.719999313354492,36.70000076293945,30.469999313354492,40.04999923706055,7.730000019073486
2016-04-04,12.800000190734863,26.170000076293945,101.37999725341797,28.950000762939453,35.81999969482422,29.899999618530273,39.810001373291016,7.690000057220459
2016-04-05,12.770000457763672,25.6299991607666,98.73999786376953,27.81999969482422,35.68000030517578,29.600000381469727,39.31999969482422,7.360000133514404
2016-04-06,12.819999694824219,26.059999465942383,99.51000213623047,28.059999465942383,35.7400016784668,29.940000534057617,39.2599983215332,7.260000228881836
2016-04-07,12.520000457763672,25.68000030517578,98.2699966430664,27.709999084472656,34.349998474121094,29.420000076293945,38.790000915527344,6.920000076293945
2016-04-08,12.550000190734863,26.399999618530273,100.66000366210938,28.059999465942383,33.970001220703125,29.3700008392334,39.209999084472656,7.210000038146973
2016-04-11,12.65999984741211,26.139999389648438,98.43000030517578,29.079999923706055,34.20000076293945,29.530000686645508,39.47999954223633,7.369999885559082
2016-04-12,12.8100004196167,27.200000762939453,101.58000183105469,29.700000762939453,34.86000061035156,29.709999084472656,39.599998474121094,7.320000171661377
2016-04-13,13.0600004196167,27.889999389648438,104.26000213623047,31.059999465942383,36.540000915527344,30.780000686645508,41.0,7.630000114440918
2016-04-14,13.09000015258789,27.899999618530273,104.95999908447266,30.84000015258789,36.31999969482422,30.719999313354492,40.13999938964844,7.579999923706055
2016-04-15,12.9399995803833,27.540000915527344,103.68000030517578,31.020000457763672,35.790000915527344,30.559999465942383,40.20000076293945,7.519999980926514
2016-04-18,13.25,27.8799991607666,103.36000061035156,30.540000915527344,36.22999954223633,31.309999465942383,39.93000030517578,7.760000228881836
